-23.5113223747	29.6706649342
-27.1387425999	27.9653209012
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-30.7317362603	-10.9672051952
-28.7644580751	-10.198967563
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-19.929465163	-3.60371821938
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-20.4228176478	2.04148581636
-5000	5000
-5000	5000
-22.7526106412	4.57773325394
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-14.6231112772	12.0008935504
-5000	5000
-17.3675476215	12.8159822235
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-21.5615291975	11.1266680834
-22.2642333431	10.7032319832
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-3.17876678555	5.94559103709
-1.70329212194	6.79524230095
-1.05505165796	6.90306495239
-1.54178004351	6.60182935995
-1.93800713678	6.63582824463
-2.01338619669	7.05643220722
-1.79137800253	7.64691257752
-1.48475685053	8.28803717026
-1.15440191326	8.89049800985
-0.810007061502	9.36083260048
-0.599701414577	9.67529040951
-0.561579696635	9.93224024539
-0.556185198112	9.9448534956
-0.749524067798	9.87394867786
-1.17674950368	9.31809153535
-2.16908082407	8.36618498166
-3.5786391691	7.03423799724
-5.13382887634	5.43173166839
-7.01733368486	3.07524871075
-8.84371653913	1.72248605543
-10.3005193434	-0.387286068603
-11.7528376367	-1.83930824743
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-10.7452212688	-6.73707615868
-9.29527480974	-7.02377624425
-9.153875225	-7.59158160311
-10.119978911	-8.39804380756
-10.8775311731	-8.86941491552
-11.5414036227	-9.11486597385
-5000	5000
-5000	5000
-5000	5000
-9.4734658019	-7.32659673407
-7.1824573716	-6.14360972236
-5.83202971199	-5.15495465692
-5.57307286252	-4.53818404069
-5.2270329488	-3.85749778224
-4.21287751216	-2.94373370782
-3.17953189478	-1.90683798713
-2.20536293939	-0.760385560287
-1.38437678688	0.824089485994
-0.752401569217	1.75296752643
-0.0182993480749	2.66179094279
0.678095850246	3.1110196251
1.0441940377	4.29855857849
1.02055605131	4.42964385294
0.634873156864	5.22750787617
0.173139925413	5.47592448983
-0.398924485212	4.84621647182
-1.26222551843	5.47424617467
-2.33567788586	4.97417805927
-3.68985865207	4.69753180249
-5.12013343411	3.98917907158
-6.20227327733	3.39633275557
-7.21346841049	2.23993041333
-8.35461262633	1.54236411556
-9.4891101482	0.661585739341
-10.675686794	-0.372882684249
-11.1134598081	-1.24858520567
-11.3600110985	-2.10213959544
-5000	5000
-5000	5000
-10.8465069888	-3.98508260958
-9.38938212587	-4.44271569601
-8.25257525566	-4.81783511074
-7.87807365577	-5.3739505758
-7.46887182318	-5.68338517043
-7.16743152684	-6.17257059396
-6.70148639828	-6.43097180032
-5.66113420208	-6.39852759174
-4.70418985861	-6.13657694577
-3.86565458415	-5.57865340281
-3.20466001223	-5.22973000183
-2.5055353009	-4.79898176724
-1.40337134065	-4.14877230756
-0.509058494204	-3.41329766999
0.11325749952	-2.57347807486
0.459299080875	-1.80997476866
0.515519747794	-0.778331670188
0.674727204202	-0.551626102705
0.732060441964	0.166478545601
0.516795196343	1.24849904746
-0.0469687022195	1.76509400919
-0.902796791921	1.53746057082
-1.80722513667	2.02243658091
-2.36813683909	1.96382054063
-3.20215681958	1.8999518977
-4.07457119443	1.55280002806
-4.93989103196	1.34019675941
-5.53599028232	1.00309067737
-6.32888750078	0.260139554157
-7.11535793801	-0.294500896921
-7.53731649647	-0.825482757165
-7.78543274361	-1.50183092292
-7.78553904844	-2.1246632271
-7.59511485302	-2.71902703983
-7.17956014929	-3.31245739115
-6.71966586972	-4.16892979007
-6.13619898419	-4.74454976152
-5.3510553427	-5.26919803948
-4.62396048263	-5.94024342926
-3.94613107446	-6.54183088794
-3.26331120265	-6.86395600992
-2.32202259775	-7.03239257909
-1.44940332662	-7.59806458222
-0.464011317363	-7.2527501316
0.428942656716	-7.0929862955
1.31439697812	-6.96960611827
2.20995408596	-7.03420968438
2.87435491347	-6.5184666431
3.21404672199	-5.83133491359
3.60262870101	-5.65885755465
3.73507107361	-5.29847630262
3.56340655755	-4.45531613597
3.4773066354	-4.07351765117
3.18002403594	-3.44547238266
2.88707015388	-2.75317752001
2.54140302279	-2.14464503403
2.18674919522	-1.79438687589
1.61036508942	-1.39121654159
1.1371718825	-0.981100106996
0.65901494038	-1.0386204733
-0.0137678917863	-1.07626109895
-0.781858073107	-1.17890957522
-1.14890103055	-1.34224567099
-1.66974218306	-1.95346288002
-1.91498326671	-2.0676699002
-2.24828373455	-2.4701033078
-2.09295311526	-3.01417222763
-2.06264209913	-3.51587941144
-1.87868684886	-3.91927297039
-1.57605495051	-4.5574884378
-1.11520440733	-5.38841683616
-0.827426437996	-5.92200981742
-0.279465343872	-6.37527507482
0.454924443597	-7.03006119761
1.06990317283	-7.39311908544
1.68933991983	-7.51506336369
2.35500287908	-7.67700184745
2.8620941145	-7.88752969622
3.45146760903	-8.1595164518
4.03170172374	-8.22719025851
4.46843643065	-7.92557326872
4.91086572782	-7.56168454162
5.12169194875	-7.15690894243
5.39528730031	-6.95554286183
5.58734588366	-6.65095150369
5.67067596394	-6.12868252533
5.67328571095	-5.43628626133
5.5184077436	-4.767136674
5.34223582589	-4.30839076173
5.1735245669	-3.90189092676
4.83095639119	-3.51082900667
4.52754453988	-2.96214721242
4.08818926449	-2.48554416322
3.61134403512	-2.34757938133
3.21397646482	-2.36399218929
2.74663709781	-2.34568933519
2.2987878736	-2.17292825908
1.88210460183	-2.11945036674
1.52933585931	-2.26304163045
1.29951676186	-2.61800253022
1.1044226376	-3.0539369617
0.960173823713	-3.22440077794
0.884976993179	-3.49561023458
0.861138664998	-3.82446300436
0.983762752344	-4.34966251479
1.29311266595	-5.08716437507
1.41149637332	-5.24365579499
1.69696317352	-5.49215411672
2.00118626296	-5.77939420554
2.25986320052	-6.23774619949
2.6933031435	-6.63220835733
3.05361600532	-6.6948393856
3.47135742753	-6.66263401892
3.73102836932	-6.57530891507
4.09690191444	-6.21735208666
4.23653372588	-5.89045274217
4.2562882809	-5.55262715151
4.40221501751	-5.04611545694
4.75254073106	-4.69324627866
4.53140120543	-4.16487648881
4.55639848874	-3.493960947
4.47692513166	-3.71917695364
4.36690284792	-3.12667438886
4.22429661598	-2.6518710238
4.07427991239	-2.06886204924
3.91549470698	-1.4835008714
3.76243635359	-0.723490324675
3.65613793007	0.243004066352
3.51490078879	1.32610456879
3.24144364439	2.3609433139
2.98998371448	3.00709914655
2.79102788198	3.58392990307
2.59699731958	4.18459388943
2.35253838212	4.71781558577
2.06027490921	5.21574556407
1.71840041331	6.14805761054
1.45462846021	6.23281079339
1.28451640799	6.40922860132
1.11581084011	6.65539951663
0.909314667111	6.50456418485
0.752044930502	6.1423719007
0.638965649105	5.5932024092
0.645394849508	5.12192061112
0.692585820896	4.73650587445
0.719029536476	4.50873793283
0.696451068639	4.12367267426
0.80796155599	3.59248646908
0.974306724123	3.15237025722
1.28555610261	2.53732192912
1.53448990203	2.94694273135
1.73399352475	2.99031336551
1.99676973345	2.93994489347
2.33273820189	2.9399085855
2.77144630326	3.2260048283
3.1227107965	3.57706906906
3.44990748766	4.19461472655
3.62183786413	4.51959486491
3.84987397328	4.80990033233
4.12147725709	5.34441734422
4.30411698102	5.90843183825
4.36779019311	6.58549575938
4.2214987596	7.02127484223
4.1513147203	7.29677180651
4.05454507365	7.69406418651
3.94668723124	8.21351422986
3.6994387698	8.70692121711
3.34376747946	9.09049348236
2.97120383604	9.15768011506
2.60014361571	9.23405451235
2.31550081773	9.37713798612
1.94780972223	9.51143697347
1.462618955	9.56810760468
1.04852278271	9.31330301526
0.749932374491	8.99890670064
0.495937422469	8.81916310282
0.314021465239	8.59425358289
0.0819495805111	8.33337752368
-0.154188841345	7.85475137418
-0.247692466474	7.27000668597
-0.193696676102	6.86108350378
-0.0778764561319	6.55089393421
0.0480756538965	6.38670371363
0.156230455347	6.04001328732
0.373815344476	5.57971038929
0.697249195644	5.33025267082
1.09009972567	5.25687703099
1.45722910869	5.2951511665
1.72953011775	5.27206446557
2.04400125586	5.09407056311
2.4030189435	5.08142269526
2.79899432213	5.27772046831
3.05400046132	5.42010111082
3.22380437792	5.5800722158
3.39960515521	5.64221040629
3.49304102887	5.67005341989
3.68668967624	5.98629566069
3.76964805255	6.33102042533
3.69232834553	6.80996876475
3.55367360507	6.94517943694
3.38875944716	7.06003057133
3.26302767049	7.2805388346
3.07003246505	7.58881967038
2.77678544033	7.90893813475
2.37356777573	7.96397305045
2.00033999216	7.85063365074
1.74097409547	7.82356613629
1.43361756297	7.87124167526
1.13047529168	7.9220236077
0.730699677131	7.75592770462
0.425089045411	7.38992246363
0.167638938423	7.06474706707
0.0953981818309	6.86974504569
-0.00838213287051	6.65536298022
-0.153760975607	6.43569000804
-0.211625460969	5.94214798262
-0.176374605995	5.50362494915
0.0410991295456	5.28385004207
0.24566218436	5.04141562576
0.390825100218	4.89465376679
0.573840291973	4.51566084221
0.788506138547	4.10993796657
1.17114278321	3.93980967283
1.52007680786	3.86428382959
1.82710437475	3.94186082563
2.0323394999	3.81654184796
2.23891670406	3.61716031862
2.55826558294	3.18344141253
2.82390655016	3.74770924562
3.00813686789	3.98614934102
3.04575972177	4.16176679392
3.11389700048	4.20321665262
3.21121773184	4.43046586358
3.28055061081	4.62056786589
3.18777737745	4.67633494329
3.05819032718	4.89363826878
3.03204094227	5.24474623933
2.81280903892	5.24245242031
2.53102467552	5.16209083376
2.06646587811	4.85217980233
1.50651301303	4.39457278723
1.024294444	3.99458442002
0.444363438921	3.5051636217
-0.174048507467	2.91366743156
-1.00586356041	2.20830896812
-1.50893081678	1.61689635445
-2.13827113771	0.999455893566
-2.85151933362	0.290643188393
-3.11456449074	-0.745069495908
-3.57322289475	-0.802051409672
-3.90427592081	-1.94857084341
-3.90849149624	-1.87377532677
-3.92164756587	-2.81276065787
-4.16442790025	-3.35095106966
-3.63173402025	-3.51384528528
-3.19228175955	-3.69845073189
-2.6278038116	-3.85746489695
-1.79660205947	-3.83245723181
-0.941380170564	-3.48723686487
-0.0475889741216	-3.28643946952
0.785495005851	-2.97310441472
1.62485624106	-2.65466747116
2.35805628139	-2.27752895802
2.97605074477	-1.9083772833
3.45126032896	-1.52989421373
3.78768100133	-1.15074104968
3.96209733322	-0.803088244724
3.92547288868	-0.473458465845
3.74365565388	-0.189631776056
3.37465040533	0.0618713420222
2.88209466301	0.267416393281
2.26907032586	0.443838902598
1.57261638186	1.03422291055
0.842505517226	1.09725807696
0.113849715355	1.22333451651
-0.608065090806	0.737042209956
-1.32306415012	0.656485407745
-1.97678513944	0.359499181432
-2.51043540871	0.0227046114923
-3.00184881699	-0.333454347361
-3.36938938821	-0.713912573944
-3.62719042342	-1.15456630808
-3.75775799849	-1.54509050637
-3.94447925301	-2.10086461983
-3.86326221043	-2.48655326472
-3.6456637972	-2.97835106903
-3.34371104153	-2.91542347206
-2.73294936597	-3.5552965884
-2.29956097047	-3.41580877832
-1.5589662103	-4.0053022008
-0.972387819945	-4.28271800643
-0.230686210271	-4.50605598143
0.43681045782	-4.41532694356
0.922636698899	-4.35804887184
1.22163226173	-4.1675080399
1.51297860809	-3.91742494747
1.74673211771	-3.66668019602
1.96569050135	-3.41619226023
2.21287380083	-3.19777737434
2.43882269543	-2.96586271047
2.62287896534	-2.73796303514
2.78698210695	-2.53077212635
2.9070062837	-2.31340084475
3.01909608565	-2.11463064551
3.09575949339	-1.8973035107
3.13527309726	-1.70439140122
3.12303095201	-1.52790755036
3.09181301821	-1.38482064418
3.05188395087	-1.23159641363
3.01217492044	-1.12119011407
2.91058058636	-1.00360757664
2.8253735264	-0.913614695175
2.72504188155	-0.830791089288
2.62303095167	-0.770743213583
2.50407332327	-0.737150786445
2.36152743179	-0.711921897066
2.24586629334	-0.708877346591
2.11302269585	-0.709055294199
1.99047730171	-0.713207276048
1.868823119	-0.726459855487
1.78569803569	-0.755440858393
1.67130722564	-0.790654807264
1.56532937088	-0.838314165474
1.49414691857	-0.881409652728
1.4168306709	-0.942798708625
1.33441891787	-0.987080071041
1.28781653087	-1.04148725749
1.23560033229	-1.1132431322
1.17949904278	-1.16974776972
1.16486460521	-1.21916746604
1.13112001384	-1.27187523052
1.13166109495	-1.32350158318
1.09751256573	-1.37593466644
1.1078159358	-1.42296091976
1.11769248031	-1.45456516273
1.13554317328	-1.51293784699
1.13927499399	-1.54691247729
1.16344825043	-1.56738900846
1.1890587895	-1.60029499782
1.21743901067	-1.62004352964
1.248670363	-1.64225861408
1.33965732802	-1.67740155637
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
-5000	5000
